Label,Target,Elevation,Slope,Aspect,MeanCurv,CasCurv,GaussCurv,ProfCurv,TanCurv,TRI,VRM,VRM7,Distance_Stream500,Distance_Stream500_Elev,Distance_Stream2k,Distance_Stream2k_Elev,MS_B1,MS_B2,MS_B3,MS_B4,CIg,EVI,GNDVI,IronOxide,MSAVI2,MTVI2,NDVI,NDWI,SR,VARI,SuperGroup_Transvaal,GeoGroup_Chuniespoort,GeoGroup_Pretoria,Formation_Eccles,Formation_KarooDolerite,Formation_Lyttelton,Formation_MonteChristo,Formation_Oaktree,Formation_Rooihoogte,Formation_TimeballHill,Chert_presence,Diamictite_presence,Dolomite_presence,Limestone_presence,Mudrock_presence,Quartzite_presence,Shale_presence,Distance_Faults,Distance_Dikes,Cluster
Excavation,1,1580.7237549,5.9113803,271.2762451,-0.0037714,0.0058022,-5.2e-06,-0.0081681,0.0006253,2.7291329,0.0013686,0.0019007,79.0,79.0632629,142.8355713,143.8226166,550,1013,1392,2299,1.2694966,0.3474031,0.388285,2.5309091,0.3944674,0.6642389,0.2457329,-0.388285,1.6515805,-0.2043127,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1381.3214111,1410.3237305,61
Excavation,1,1582.1689453,9.5227165,273.5265198,-0.0020017,0.003208,-2.3e-06,-0.0044089,0.0004055,4.1642694,0.0009733,0.001582,89.0,89.1124039,151.2679749,152.3587189,536,903,1344,2057,1.2779623,0.2921173,0.3898649,2.5074627,0.3465663,0.7140238,0.2096442,-0.3898649,1.5305059,-0.257744,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1384.3009033,1400.7330322,61
Excavation,1,1584.0633545,10.2472076,276.569519,0.00099,0.0016275,-7e-07,0.0017244,0.0002557,4.4430518,0.0011346,0.0011411,99.0,99.2079239,159.8812103,161.092392,518,914,1310,2055,1.2483588,0.3088211,0.3843045,2.5289576,0.3624742,0.6876718,0.2213967,-0.3843045,1.5687023,-0.2321219,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1387.3460693,1391.1480713,61
Excavation,1,1580.7050781,6.2606606,270.6801147,-0.0046015,0.0062684,3.1e-06,-0.0088228,-0.0003801,2.9218645,0.0016059,0.0022668,79.0,79.0541153,148.6001282,149.5027771,488,887,1328,2222,1.5050733,0.342214,0.4293985,2.7213116,0.4022861,0.734317,0.251831,-0.4293985,1.6731927,-0.2553561,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1371.7685547,1413.168457,61
Excavation,1,1582.2509766,10.160923,273.5295105,-0.0025302,0.0034923,6e-07,-0.0047556,-0.0003047,4.4492664,0.001193,0.0017665,89.0,89.1159668,156.7226868,157.7758636,569,1028,1442,2199,1.1391051,0.2874174,0.3628757,2.5342708,0.3441961,0.6628966,0.2079099,-0.3628757,1.5249653,-0.2177801,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1374.7686768,1403.5512695,61
Excavation,1,1584.2821045,10.7692642,276.9341736,0.0011071,0.0021545,-2.2e-06,0.0024532,-0.0002389,4.6717434,0.0013261,0.0012047,99.0,99.2151108,165.0515137,166.2664948,512,927,1303,2063,1.2254585,0.3144654,0.3799331,2.5449219,0.3683392,0.6733699,0.2257873,-0.3799331,1.5832694,-0.2188591,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1377.8348389,1393.9354248,61
Excavation,1,1580.7243652,6.5876775,274.2650146,-0.0053117,0.0068174,1e-05,-0.0095739,-0.0010495,3.0891337,0.0018925,0.0026736,79.0,79.0564041,154.7966461,155.5611725,470,813,1271,2217,1.7269373,0.3742681,0.4633663,2.7042553,0.4266476,0.7714644,0.2712156,-0.4633663,1.7442958,-0.283767,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1362.2220459,1415.9223633,61
Excavation,1,1582.3768311,10.8033447,274.5462952,-0.0026678,0.0036284,1.1e-06,-0.0050775,-0.000258,4.7010016,0.0013421,0.0020115,89.0,89.1203308,162.6099701,163.5822906,499,902,1353,2093,1.3203992,0.2859572,0.3976628,2.7114229,0.3535049,0.722312,0.2147417,-0.3976628,1.5469327,-0.2568337,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1365.2431641,1406.3200684,61
Excavation,1,1584.5554199,11.3397751,277.342926,0.0017451,0.0026589,-1e-06,0.0030719,0.0004184,4.9567313,0.0014245,0.0013097,99.0,99.2345886,170.6516876,171.8393402,507,927,1330,2155,1.3247033,0.3256493,0.3984426,2.6232741,0.3827758,0.6952634,0.2367288,-0.3984426,1.6203008,-0.2302857,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1368.3306885,1396.7232666,61
Excavation,1,1580.1658936,2.0784762,64.8822174,-0.0014237,0.0014645,1.9e-06,-0.0012805,-0.0015669,0.9518828,0.0002919,0.0005797,208.8061371,209.7947998,270.5586853,271.4964905,216,396,617,1799,3.5429294,0.7612056,0.6391799,2.8564816,0.6569691,0.8217759,0.4892384,-0.6391799,2.9157212,-0.2772898,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3073.0488281,765.1228638,58
Excavation,1,1579.9091797,1.4669627,18.3244076,-0.0025306,0.0031009,3.2e-06,-0.0009068,-0.0041543,0.9523745,0.0004095,0.0005983,206.1552887,207.0306091,271.812439,272.855011,231,481,692,1980,3.1164241,0.7317351,0.609102,2.995671,0.6504476,0.7853616,0.4820359,-0.609102,2.8612716,-0.2239915,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3082.8054199,755.9451294,58
Excavation,1,1579.9906006,2.863446,339.6613464,-0.0019021,0.0034011,-4.3e-06,-0.0038918,8.75e-05,1.4520584,0.000542,0.000696,203.9607849,204.7247314,273.4264221,274.559082,242,459,655,1894,3.1263616,0.7724439,0.6098598,2.7066116,0.6541113,0.7828882,0.486073,-0.6098598,2.891603,-0.2247706,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3092.5634766,746.7884521,58
Excavation,1,1580.3679199,2.7796476,34.9837532,-0.0030204,0.0031566,8.3e-06,-0.0025722,-0.0034685,1.3801717,0.0005208,0.0005808,218.4032898,219.3709564,280.5031128,281.4385681,253,421,610,1873,3.4489312,0.8682799,0.6329556,2.4110672,0.6742606,0.7961925,0.5086589,-0.6329556,3.0704918,-0.2429306,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3075.2607422,769.1248169,58
Excavation,1,1580.2095947,2.8988404,351.0639343,-0.0041516,0.00443,1.48e-05,-0.0039657,-0.0043375,1.5908947,0.0009012,0.0006294,215.8703308,216.728653,281.712616,282.7451477,243,468,587,2006,3.2863247,0.9571024,0.6216653,2.415638,0.7073263,0.7479596,0.5472426,-0.6216653,3.4173765,-0.1465517,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3085.0102539,759.9954224,58
Excavation,1,1580.5509033,4.6908836,326.9185181,-0.0024085,0.00336,3e-07,-0.0044651,-0.000352,2.1447628,0.0005786,0.0007207,213.775589,214.5364685,283.2702026,284.3996887,223,490,610,1990,3.0612245,0.867161,0.6048387,2.7354259,0.6934139,0.737276,0.5307692,-0.6048387,3.262295,-0.1368301,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3094.7614746,750.8881226,58
Excavation,1,1577.1975098,3.5715683,271.0525818,-0.000716,0.0032028,-9.2e-06,0.0009419,-0.0023739,1.5886691,0.0002055,0.000872,198.6000977,201.7224121,198.6000977,201.7224121,234,478,640,1833,2.834728,0.761036,0.5863262,2.7350428,0.6507836,0.7515724,0.48241,-0.5863262,2.8640625,-0.1832579,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2931.5744629,911.7526855,57
Excavation,1,1577.8052979,3.4891381,247.160675,-0.000231,0.002003,-3.9e-06,-0.001118,0.000656,1.4854167,0.0002952,0.0009232,208.1393738,211.4334717,208.1393738,211.4334717,250,436,617,1847,3.2362385,0.8367347,0.6180464,2.4679999,0.6658846,0.7831972,0.4991883,-0.6180464,2.9935169,-0.2254047,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2941.2902832,902.4039917,57
Excavation,1,1578.355835,3.5798256,240.9159698,-0.0001928,0.0008149,-6e-07,0.0005341,-0.0009197,1.4756006,0.0004478,0.0009134,217.7200012,221.0054779,217.7200012,221.0054779,279,506,728,1918,2.7905138,0.7092621,0.5825083,2.609319,0.6203766,0.7755152,0.4497355,-0.5825083,2.6346154,-0.2324607,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2951.0080566,893.069397,57
Excavation,1,1580.9434814,4.9192305,11.9891167,-0.0039155,0.0043703,1.16e-05,-0.0045721,-0.0032589,2.2895682,0.0006282,0.0005475,228.03508,228.9889984,290.4513855,291.3909912,251,483,650,2021,3.1842649,0.8484961,0.6142173,2.5896413,0.678323,0.7655671,0.5132909,-0.6142173,3.1092308,-0.1893424,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3077.5036621,773.2354126,58
Excavation,1,1580.8806152,5.6368523,348.5900574,-0.0054012,0.0055182,2.79e-05,-0.0062189,-0.0045835,2.6925387,0.0007262,0.0006046,225.6102905,226.4654236,291.6196289,292.6503601,304,506,734,1931,2.8162055,0.7377958,0.5847353,2.4144738,0.6198251,0.7793833,0.4491557,-0.5847353,2.6307902,-0.2435897,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3087.2460938,764.1550903,58
Excavation,1,1581.3322754,6.9855299,329.9699707,-0.004323,0.0044962,1.72e-05,-0.0055209,-0.0031251,3.138797,0.0006056,0.0006915,223.6067963,224.3828583,293.1245422,294.2603149,277,519,739,1919,2.6974952,0.6898164,0.5742412,2.66787,0.6148419,0.7684661,0.4439428,-0.5742412,2.5967524,-0.224261,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3096.9902344,755.0980225,58
Excavation,1,1577.3305664,2.0676165,298.0474548,0.0002601,0.0033026,-1.08e-05,0.0034818,-0.0029615,1.0911132,0.0001888,0.000661,195.7600555,198.9372864,195.7600555,198.9372864,218,439,597,1883,3.2892938,0.8392065,0.6218777,2.7385321,0.6828952,0.7720858,0.5185484,-0.6218777,3.1541038,-0.193154,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2933.9614258,915.3321533,57
Excavation,1,1577.5733643,2.0663452,246.3692474,-0.0013828,0.0030305,-5.4e-06,-0.003642,0.0008763,1.041095,9.22e-05,0.0006742,205.4312592,208.5632935,205.4312592,208.5632935,218,450,621,1745,2.8777778,0.732343,0.5899772,2.8486238,0.6440604,0.7635588,0.4750634,-0.5899772,2.809984,-0.2004689,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2943.6691895,906.0204468,57
Excavation,1,1578.010376,3.8016384,245.8971252,-0.0019546,0.0026124,8e-07,-0.0027215,-0.0011878,1.6583848,0.0001069,0.0007091,215.1325226,218.2256775,215.1325226,218.2256775,245,480,669,1815,2.78125,0.7175955,0.5816994,2.7306123,0.6313409,0.7636144,0.4613526,-0.5816994,2.7130046,-0.2090708,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2953.3791504,896.7235107,57
Excavation,1,1577.581665,1.3759156,343.4811096,0.0014657,0.0028186,-3.6e-06,0.0010089,0.0019224,0.7668502,0.0003158,0.0004607,193.3959656,196.3617706,193.3959656,196.3617706,256,471,653,1861,2.9511678,0.7823834,0.5960549,2.5507812,0.6490522,0.7676713,0.4805092,-0.5960549,2.8499234,-0.2096774,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2936.3803711,919.0065308,57
Excavation,1,1577.4449463,0.5537058,295.6017456,-0.0031795,0.0036219,7.1e-06,-0.0020321,-0.004327,0.8575284,0.0001681,0.0004508,203.179718,206.1053009,203.179718,206.1053009,250,503,634,1835,2.6481113,0.7974768,0.5697177,2.536,0.6544343,0.7229974,0.4864317,-0.5697177,2.8943217,-0.1476888,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2946.0803223,909.7323608,57
Excavation,1,1577.6737061,3.6882021,265.81604,-0.0060546,0.0063099,3.35e-05,-0.0077599,-0.0043492,2.0478137,0.0001543,0.0004867,212.9835663,215.8719635,212.9835663,215.8719635,267,507,664,1962,2.8698225,0.8226645,0.5893074,2.4868913,0.6615128,0.7455434,0.4942879,-0.5893074,2.9548192,-0.1736726,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2955.7822266,900.4737549,57
Sinkhole,1,1554.5338135,2.7789969,327.7265625,0.0030351,0.0036563,5.1e-06,0.0024352,0.003635,1.3789231,0.0004139,0.0005404,63.8905296,64.4411774,477.9560547,479.1470337,492,862,1266,2648,2.0719256,0.5270786,0.5088319,2.5731707,0.5218562,0.7558473,0.3530915,-0.5088319,2.0916271,-0.2469438,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4283.0600586,25.9615097,48
Sinkhole,1,1554.5386963,2.5579307,32.5194473,0.0029252,0.0035769,4.3e-06,0.0017321,0.0041183,1.2829469,0.0004624,0.0005491,54.4242592,55.006031,487.157074,488.3440247,342,623,881,2690,3.317817,0.835643,0.6239058,2.5760233,0.6724498,0.7851456,0.5065808,-0.6239058,3.0533485,-0.222031,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4289.8393555,28.1602554,48
Sinkhole,1,1554.0418701,3.4861753,56.5162163,0.0004102,0.0006016,-0.0,7.1e-06,0.0008132,1.4789433,0.0001975,0.0004997,45.1884956,45.7719841,496.3889465,497.5758362,368,612,916,2436,2.9803922,0.7345834,0.5984252,2.4891305,0.6239256,0.7956461,0.4534606,-0.5984252,2.6593885,-0.262069,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4296.6313477,30.4138126,48
Sinkhole,1,1554.8918457,2.0763898,321.8929443,0.0032225,0.0036738,7.3e-06,0.0032098,0.0032352,1.1628273,0.0005779,0.0006168,67.5425797,68.2299728,481.9979248,483.215271,455,784,1146,2643,2.3711734,0.6127712,0.542457,2.5186813,0.5663553,0.7666427,0.3950911,-0.542457,2.3062828,-0.2454237,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4290.4223633,16.27882,48
Sinkhole,1,1554.8687744,2.1121991,45.7877808,0.0031682,0.0035781,7.3e-06,0.0030622,0.0032743,1.1631595,0.0005746,0.0006264,58.66856,59.3184853,491.1231995,492.3382874,331,599,841,2547,3.2520869,0.834393,0.619199,2.5407856,0.6697642,0.7810524,0.5035419,-0.619199,3.0285375,-0.2182146,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4297.1899414,18.4390888,48
Sinkhole,1,1554.3592529,3.3536491,64.7265472,0.0008995,0.0009902,6e-07,0.0006046,0.0011944,1.4407305,0.0001891,0.0005644,50.2195168,50.7474365,500.2819214,501.4999695,286,534,716,2708,4.0711613,1.0246913,0.6705737,2.5034964,0.7355623,0.7881251,0.5817757,-0.6705737,3.7821229,-0.1887967,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4303.9707031,20.6155281,48
Sinkhole,1,1555.0960693,1.0635463,285.1650391,0.0039156,0.0040008,1.47e-05,0.0047349,0.0030964,0.9965121,0.000645,0.0006223,71.0,71.0207443,486.2118835,487.4481506,361,629,958,2559,3.0683625,0.7146683,0.6053953,2.6537397,0.6255893,0.8042091,0.4552175,-0.6053953,2.67119,-0.2683524,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4297.7949219,6.7082038,48
Sinkhole,1,1555.0444336,1.5777117,85.2910233,0.003827,0.0038808,1.42e-05,0.00445,0.0032039,1.0917224,0.0006258,0.0006249,61.0,61.0204659,495.2595215,496.493866,307,636,830,2815,3.4261007,0.9033403,0.6314112,2.703583,0.7051141,0.7639207,0.5445816,-0.6314112,3.3915663,-0.1673857,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4304.5512695,8.944272,48
Sinkhole,1,1554.5441895,2.9973116,86.5723419,0.0017798,0.0022025,1.5e-06,0.0005238,0.0030359,1.3432293,0.0002076,0.0005666,51.0,51.013813,504.3431396,505.5818481,319,594,745,2949,3.9646466,1.0959722,0.6646909,2.3354232,0.74734,0.7687057,0.5966432,-0.6646909,3.9583893,-0.1480392,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4311.3203125,11.0453606,48
Sinkhole,1,1560.8178711,7.2172246,20.1490631,0.0043576,0.0051088,1.19e-05,0.0056251,0.0030901,3.2084839,0.0011966,0.002831,205.7692871,206.806015,382.0497437,382.6098633,282,531,735,2775,4.2259889,1.0057188,0.6787659,2.6063831,0.7351,0.79953,0.5811966,-0.6787659,3.7755103,-0.2073171,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4798.1206055,231.6829681,54
Sinkhole,1,1560.2597656,6.4804339,25.0023022,0.0021663,0.0043962,-9.9e-06,0.0025014,0.0018312,2.8119271,0.0010693,0.0021726,209.8118134,210.8938751,389.412384,390.125946,279,571,738,3050,4.341506,1.073053,0.6846175,2.6451614,0.7580027,0.7849565,0.6103485,-0.6846175,4.1327915,-0.1621359,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4804.9643555,229.5125275,54
Sinkhole,1,1559.8016357,5.0395288,33.759758,0.0024405,0.0047102,-1.03e-05,-0.0006364,0.0055175,2.2632813,0.0008666,0.0014686,214.2451935,215.3371277,396.8904114,397.7210999,435,765,1164,3008,2.9320261,0.6849417,0.5944871,2.6758621,0.6129925,0.8005055,0.4419942,-0.5944871,2.5841925,-0.2670683,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4811.8188477,227.3433533,54
Sinkhole,1,1561.675415,3.0034482,56.7997055,0.0069478,0.008157,3e-05,0.0063307,0.0075648,2.0066805,0.0029165,0.0030073,196.5731354,197.5927429,375.2892151,375.9701233,253,533,697,2853,4.3527203,1.0489442,0.6851742,2.7549407,0.7556634,0.7879751,0.6073239,-0.6851742,4.093257,-0.1678608,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4805.4223633,241.4477234,54
Sinkhole,1,1561.0412598,3.9997172,60.2379761,0.0043138,0.0057761,3.9e-06,0.0021784,0.0064493,1.9252564,0.0017084,0.0023511,200.8009033,201.851181,382.7819214,383.5883789,264,530,671,2895,4.4622641,1.1250505,0.6905109,2.5416667,0.7681903,0.7827864,0.623668,-0.6905109,4.314456,-0.1504803,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4812.2553711,239.2822571,54
Sinkhole,1,1560.3820801,4.5943098,72.0082245,0.0044112,0.0049554,1.44e-05,0.0021596,0.0066628,2.1151559,0.0009034,0.0016166,205.4288177,206.4897003,390.3869934,391.2914429,344,623,900,3084,3.9502409,0.9246401,0.6638792,2.6162791,0.7081377,0.8058276,0.5481928,-0.6638792,3.4266667,-0.2349449,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4819.0996094,237.1181183,54
Sinkhole,1,1561.4107666,3.5098529,159.9582977,0.0045798,0.0058028,8.3e-06,0.0037729,0.0053867,1.9145665,0.0020916,0.0030757,187.4593353,188.4762726,368.6759949,369.4784546,277,515,684,2587,4.0233011,1.0309893,0.6679562,2.4693141,0.7355635,0.7846026,0.5817793,-0.6679562,3.7821639,-0.1832972,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4812.7333984,251.2309723,54
Sinkhole,1,1561.0272217,3.3826032,119.6673889,0.0038715,0.0044394,1.03e-05,0.0017442,0.0059987,1.7212496,0.0013369,0.002433,191.8879852,192.9170837,376.300415,377.1936035,274,524,672,2947,4.6240458,1.1548223,0.6980697,2.4525547,0.7719416,0.7890036,0.6286267,-0.6980697,4.3854165,-0.1605206,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4819.5561523,249.0702667,54
Sinkhole,1,1560.3092041,4.5932288,102.0643463,0.0021914,0.0023444,4.1e-06,0.0018582,0.0025245,1.9849423,0.0005693,0.0016655,196.7256927,197.7544098,384.033844,384.9979858,327,584,884,3067,4.2517123,0.9219528,0.6800876,2.7033639,0.711737,0.8240632,0.5525184,-0.6800876,3.4694569,-0.2629273,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4826.3901367,246.9109192,54
Sinkhole,1,1549.800293,3.2844532,311.0245972,0.0001604,0.0006464,-4e-07,-0.0004608,0.0007816,1.4049257,7.06e-05,0.0001618,70.0,70.0083008,309.8080139,310.7633667,408,718,1063,2444,2.4038997,0.5990803,0.5458571,2.6053922,0.565007,0.7733073,0.3937839,-0.5458571,2.2991533,-0.2512746,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4848.5439453,1130.0996094,62
Sinkhole,1,1550.2247314,3.3463435,315.0913696,0.0001759,0.0001987,0.0,0.0001188,0.0002329,1.4140605,9.23e-05,0.0001532,70.455658,70.6855164,313.466095,314.4497986,320,622,881,2667,3.2877812,0.8039251,0.6217695,2.753125,0.6696248,0.7848581,0.5033822,-0.6217695,3.0272417,-0.2189349,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4840.0761719,1127.9299316,62
Sinkhole,1,1550.6246338,3.1181226,314.7514954,0.0001658,0.0006747,-4e-07,0.0008131,-0.0004816,1.3249143,9.16e-05,0.0001191,72.2772446,72.7403183,317.3972168,318.3927917,445,754,1077,2720,2.6074271,0.7026772,0.5659183,2.4202247,0.6040002,0.7663646,0.43271,-0.5659183,2.5255339,-0.2330447,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4831.6142578,1125.7606201,62
Sinkhole,1,1550.1751709,3.2635703,298.7149353,0.0012021,0.0015598,5e-07,0.0002262,0.0021781,1.4299444,9.97e-05,0.0001991,80.0,80.0151978,319.1880188,320.1444397,335,572,861,2182,2.8146853,0.6828285,0.5846042,2.5701492,0.6053531,0.7932942,0.4341111,-0.5846042,2.5342624,-0.2632058,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4843.2363281,1139.8618164,62
Sinkhole,1,1550.6469727,3.0476451,307.2994995,0.0013692,0.0014261,1.7e-06,0.0010983,0.0016402,1.3307323,0.0001081,0.00018,80.3990021,80.6158371,322.7398376,323.7314453,291,554,732,2632,3.7509024,0.9808983,0.6522285,2.5154638,0.7218463,0.7765729,0.5648038,-0.6522285,3.5956285,-0.1788945,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4834.7592773,1137.6932373,62
Sinkhole,1,1551.0159912,2.5838923,313.0545349,0.0011622,0.001271,1.1e-06,0.0015669,0.0007575,1.138881,0.0001109,0.0001286,82.0,82.4440994,326.5593262,327.5675354,389,654,985,2504,2.8287461,0.6907685,0.5858138,2.5321336,0.6065817,0.7938972,0.4353683,-0.5858138,2.5421319,-0.2648,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4826.2880859,1135.5250244,62
Sinkhole,1,1550.3596191,3.3043003,269.062561,0.0022807,0.0028487,2.3e-06,0.0008052,0.0037563,1.5221342,0.0003197,0.0002013,90.0,90.0170288,328.6046143,329.5598145,399,660,1003,2309,2.4984848,0.6119389,0.5554059,2.5137844,0.5655596,0.7876641,0.3943237,-0.5554059,2.3020937,-0.2713608,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4837.9433594,1149.6281738,62
Sinkhole,1,1550.8955078,2.6161504,277.091095,0.0026561,0.0028528,6e-06,0.0016317,0.0036804,1.2818731,0.000308,0.0001824,90.3548584,90.5609512,332.0557251,333.0507202,346,619,941,2231,2.6042004,0.6104486,0.565614,2.7196531,0.5781614,0.7910992,0.4066835,-0.565614,2.370882,-0.2652389,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4829.4575195,1147.4606934,62
Sinkhole,1,1551.256958,1.8131626,283.6297607,0.002216,0.002435,3.9e-06,0.0013272,0.0031048,0.9382381,0.0001981,0.0001331,91.7823486,92.2034912,335.7692566,336.784668,408,720,1077,2345,2.2569444,0.5514961,0.5301794,2.6397059,0.540672,0.7721802,0.3705435,-0.5301794,2.1773446,-0.2570194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4820.9770508,1145.293457,62
Sinkhole,1,1563.7476807,3.6291029,295.8430786,0.0004326,0.0006921,-1e-07,0.0004815,0.0003837,1.5245035,4.03e-05,0.0001327,161.3753357,161.7828217,487.2381287,487.6723633,403,723,1072,2357,2.2600276,0.5570005,0.5305195,2.6600497,0.545132,0.7683758,0.3747448,-0.5305195,2.198694,-0.2507184,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4602.6274414,1088.5610352,63
Sinkhole,1,1564.2862549,2.7853799,305.8176575,0.0016827,0.0019617,1.8e-06,0.0022801,0.0010853,1.2101198,0.0001196,0.0001271,168.2914124,168.4253235,494.4501953,495.03479,399,693,983,2699,2.8946609,0.7653198,0.5913915,2.463659,0.6357481,0.7737454,0.4660511,-0.5913915,2.7456765,-0.2270948,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4594.315918,1086.2987061,63
Sinkhole,1,1564.5631104,1.5866152,320.6113892,0.0016191,0.001862,1.8e-06,0.0024876,0.0007506,0.7740393,9.14e-05,0.0001211,175.5049896,175.912384,501.7579041,502.4689941,415,720,1107,2457,2.4124999,0.5636743,0.5467422,2.66747,0.5494002,0.7899134,0.3787879,-0.5467422,2.2195122,-0.2740793,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4586.0112305,1084.1148682,63
Sinkhole,1,1564.0223389,3.5722916,298.0370178,0.0002309,0.0009261,-8e-07,0.0011258,-0.000664,1.5014669,6.76e-05,0.0002062,168.8845825,169.5022278,494.268158,494.5686035,302,633,852,2400,2.7914691,0.7374238,0.5825915,2.821192,0.6449523,0.75167,0.4760148,-0.5825915,2.8169014,-0.1851226,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4597.0791016,1098.3009033,63
Sinkhole,1,1564.5561523,2.2348869,302.9223022,0.0022473,0.0028616,1.9e-06,0.0037522,0.0007423,1.07171,0.0002083,0.0001944,175.5049896,175.9190521,501.3790894,501.8275146,313,564,765,2652,3.7021277,0.9636401,0.6492537,2.4440894,0.7114998,0.7825665,0.5522388,-0.6492537,3.4666667,-0.1978346,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4588.7578125,1096.0496826,63
Sinkhole,1,1564.6976318,0.6871527,325.2228394,0.0011709,0.0016799,-1e-07,0.0021382,0.0002035,0.4664217,0.0001143,0.0001833,182.433548,182.5747681,508.5872498,509.1746216,372,689,999,2641,2.8330915,0.7021895,0.5861862,2.6854839,0.6216897,0.7797198,0.4510989,-0.5861862,2.6436436,-0.2355623,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4580.4428711,1093.878418,63
Sinkhole,1,1564.3360596,2.8439019,295.9543762,0.0014082,0.001874,5e-07,0.0020714,0.0007451,1.2816579,0.0001639,0.000227,176.6408844,177.4076996,501.3631287,501.7747498,334,583,839,2276,2.9039452,0.7475031,0.5921651,2.511976,0.6313197,0.7792134,0.4613162,-0.5921651,2.7127533,-0.2352941,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4591.5463867,1108.036499,63
Sinkhole,1,1564.7283936,1.3718961,295.1131897,0.0025634,0.0029611,4.4e-06,0.0040386,0.0010882,0.8684323,0.0002916,0.0002103,182.9808807,183.5986786,508.4102783,508.7293701,350,696,963,2524,2.6264367,0.6873019,0.5677019,2.7514286,0.618416,0.7550352,0.4476627,-0.5677019,2.6209762,-0.2039725,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4583.2148438,1105.8051758,63
