Label,Target,Elevation,Slope,Aspect,MeanCurv,CasCurv,GaussCurv,ProfCurv,TanCurv,TRI,VRM,VRM7,Distance_Stream500,Distance_Stream500_Elev,Distance_Stream2k,Distance_Stream2k_Elev,MS_B1,MS_B2,MS_B3,MS_B4,CIg,EVI,GNDVI,IronOxide,MSAVI2,MTVI2,NDVI,NDWI,SR,VARI,SuperGroup_Transvaal,GeoGroup_Chuniespoort,GeoGroup_Pretoria,Formation_Eccles,Formation_KarooDolerite,Formation_Lyttelton,Formation_MonteChristo,Formation_Oaktree,Formation_Rooihoogte,Formation_TimeballHill,Chert_presence,Diamictite_presence,Dolomite_presence,Limestone_presence,Mudrock_presence,Quartzite_presence,Shale_presence,Distance_Faults,Distance_Dikes,Cluster
Background,0,1402.0118408,5.6041131,100.4827423,-0.000599,0.0013776,-1.2e-06,-0.0014755,0.0002775,2.4054213,7e-07,5.4e-06,135.0925598,135.878418,314.085968,315.2184448,474,791,1192,2578,2.2591655,0.5610427,0.5304245,2.5147679,0.5375779,0.7755871,0.3676392,-0.5304245,2.1627517,-0.2657389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530.9033203,470.562439,
Background,0,1397.4523926,3.7685318,133.7727051,0.0013499,0.0020598,-6e-07,0.0019467,0.0007532,1.6883038,3.77e-05,3.03e-05,104.1201248,104.4204483,171.1724243,171.8987732,555,898,1241,2291,1.5512249,0.4708098,0.436814,2.2360361,0.458261,0.6932749,0.297282,-0.436814,1.8460919,-0.2165404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380.8034668,357.4632874,
Background,0,1399.1391602,4.8923798,114.924118,0.0013704,0.0014132,1.8e-06,0.0017154,0.0010254,2.1304178,2.28e-05,1.7e-05,117.5967712,118.5060577,246.0081329,246.8869171,461,744,1178,2467,2.3158603,0.5301473,0.536593,2.5553145,0.5224464,0.8001802,0.3536351,-0.536593,2.0942276,-0.2970568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231.1867676,643.8982544,
Background,0,1367.7666016,4.9200664,30.3129826,-0.0001214,0.0011788,-1.4e-06,-0.0002206,-2.23e-05,2.0887406,2.2e-06,3.01e-05,149.2715607,149.6009064,149.2715607,149.6009064,515,828,1284,2581,2.1171498,0.5047871,0.514227,2.4932039,0.50247,0.7836073,0.3355757,-0.514227,2.0101247,-0.2855354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492.8071289,1264.5646973,
Background,0,1398.0921631,0.9725658,205.444046,-0.0009719,0.0012788,3e-07,-0.0017609,-0.0001829,0.4880661,4.46e-05,0.000194,219.0205536,220.0071564,264.7149353,265.4464111,554,881,1270,2482,1.8172531,0.5094149,0.476063,2.2924187,0.4882655,0.7334218,0.3230277,-0.476063,1.9543307,-0.2435817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2358.746582,570.8117065,
Background,0,1373.1463623,5.14359,205.2879181,-0.0014385,0.0014414,2.1e-06,-0.0014543,-0.0014228,2.2168493,1.84e-05,7.27e-05,54.0,54.0190544,131.1373291,131.5193176,466,739,1059,2224,2.0094724,0.5728757,0.5011812,2.2725322,0.5237749,0.7413128,0.3548584,-0.5011812,2.1000943,-0.2402402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1717.1141357,316.4837952,
Background,0,1394.7808838,3.4092402,327.0765686,4.58e-05,0.0003286,-1e-07,9.01e-05,1.5e-06,1.4461064,1.23e-05,5.47e-05,97.8008194,98.4347076,295.8952637,296.4997253,506,805,1236,2525,2.136646,0.5242395,0.5165165,2.4426877,0.5104456,0.77957,0.342728,-0.5165165,2.0428803,-0.2807817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2104.5012207,845.7564697,
Background,0,1434.0109863,3.0515804,156.582077,-0.0002947,0.0005617,-1e-07,-0.0005265,-6.29e-05,1.278904,9.2e-06,8.54e-05,174.2699127,174.6372681,349.3222046,350.3815002,460,728,1085,2356,2.2362638,0.5865793,0.5278859,2.3586957,0.539421,0.7697207,0.3693694,-0.5278859,2.1714287,-0.2638581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305.4500732,52.009613,
Background,0,1392.9007568,4.5977736,149.5050201,0.0007543,0.0011753,-2e-07,0.0016293,-0.0001208,1.9885156,1.5e-06,2.27e-05,76.0,76.1538391,106.6067505,107.4916534,475,798,1042,2260,1.8320802,0.6150894,0.4780903,2.1936841,0.5388831,0.6875516,0.3688674,-0.4780903,2.168906,-0.1787546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2423.6047363,349.1074219,
Background,0,1393.996582,4.2113276,106.1970901,9.01e-05,0.0004036,-1e-07,0.0003266,-0.0001465,1.7850041,3.4e-06,2.31e-05,281.1138611,281.6344604,292.24646,293.7606506,488,791,1188,2459,2.1087232,0.5360155,0.5132307,2.4344263,0.516826,0.7679794,0.3485056,-0.5132307,2.0698652,-0.2662643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081.7440186,778.9274902,
Background,0,1401.4331055,4.028996,56.6843719,-0.0003303,0.0005206,-1e-07,4.5e-06,-0.0006651,1.7302841,6.8e-06,2.38e-05,254.6546631,255.8828735,402.9503784,404.3009949,501,841,1329,2668,2.1724138,0.4861666,0.5206612,2.6526947,0.5018272,0.7947126,0.3350013,-0.5206612,2.0075245,-0.2923906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966.6240234,764.5129395,
Background,0,1389.0998535,3.3413296,352.0776062,-0.0008864,0.0011564,2e-07,-0.0014314,-0.0003413,1.4511762,1.4e-06,3.6e-06,204.3942261,205.4637756,204.3942261,205.5818787,497,836,1335,2621,2.1351674,0.4656383,0.5163437,2.6861167,0.4906048,0.7986338,0.3250758,-0.5163437,1.9632959,-0.2980884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552.3691406,959.6942139,
Background,0,1318.7867432,2.4309633,220.5749969,-0.0026048,0.0033773,2.2e-06,-0.0046829,-0.0005267,1.2797042,0.000594,0.0013332,12.5299644,12.4882927,12.5299644,12.4882927,464,726,984,2609,2.5936639,0.8070123,0.5646177,2.1206896,0.622799,0.7460451,0.4522683,-0.5646177,2.6514227,-0.2070626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230.9256592,352.6187744,
Background,0,1361.7026367,3.9904969,1.6044711,-5.53e-05,0.0013535,-1.8e-06,0.0012929,-0.0014035,1.7122364,3.47e-05,0.0001855,47.8539429,48.1171684,48.0832596,48.1163445,505,880,1198,2955,2.3579545,0.691025,0.5410691,2.3722773,0.5945446,0.7369643,0.4230677,-0.5410691,2.4666109,-0.2021615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614.7027588,1064.8479004,
Background,0,1339.3829346,2.8023281,36.3371162,0.0001958,0.0004681,-1e-07,0.000555,-0.0001634,1.2151035,5.1e-06,3.19e-05,14.8660688,14.7651663,311.2844238,312.0849915,539,817,1100,2281,1.7919216,0.6100837,0.4725629,2.0408163,0.5177006,0.6986822,0.3493049,-0.4725629,2.0736363,-0.2053701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1927.8934326,354.5814514,
Background,0,1325.4693604,6.1078019,347.4341125,-0.0002121,0.0012945,-1.6e-06,-0.0004029,-2.12e-05,2.6322315,1.58e-05,0.0001127,49.1934967,49.3931465,49.1934967,49.3931465,524,800,1177,2542,2.1775,0.6013216,0.5212448,2.2461832,0.5369298,0.761432,0.3670341,-0.5212448,2.1597281,-0.2594632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314.9182129,543.2825928,
Background,0,1338.0301514,4.4237776,32.8214569,-0.0005754,0.00075,1e-07,-0.0010286,-0.0001222,1.9067079,7.9e-06,5.84e-05,237.427887,238.0347137,237.427887,238.0347137,524,842,1288,2733,2.2458432,0.5530465,0.528951,2.4580152,0.5286774,0.7819028,0.3593633,-0.528951,2.1218944,-0.2777086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1479.4326172,351.0498657,
Background,0,1350.4095459,2.6033077,347.3175964,0.0008898,0.0008927,8e-07,0.0008991,0.0008805,1.1508658,1.31e-05,2.32e-05,207.1714325,208.289093,328.694397,329.6217346,537,875,1238,2461,1.8125714,0.5215352,0.4754197,2.3054004,0.4969017,0.7238929,0.3306299,-0.4754197,1.9878837,-0.2303299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980.717041,190.4337158,
Background,0,1315.0986328,1.0350972,286.4408569,-3.3e-05,0.0008056,-6e-07,-0.0007522,0.0006862,0.4568424,2.3e-06,1.96e-05,40.0,40.000988,40.0,40.000988,536,939,1474,2954,2.1459,0.4756396,0.5175957,2.75,0.5009733,0.7905611,0.3342367,-0.5175957,2.0040705,-0.2850293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555.9361572,3805.5529785,
Background,0,1321.1390381,1.4365735,359.3533936,0.0014039,0.001569,1.5e-06,0.0007347,0.0020731,0.7038622,5.49e-05,9.56e-05,26.0,26.0018158,145.6640015,145.6752319,285,604,791,2219,2.673841,0.73936,0.5720865,2.7754385,0.6434814,0.737271,0.4744186,-0.5720865,2.8053098,-0.1684685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164.173584,3821.2705078,
Background,0,1397.2877197,10.0937338,310.2117615,-0.0001493,0.0008395,-7e-07,4.9e-06,-0.0003035,4.3615122,7.1e-06,3.25e-05,194.9179382,198.6651154,194.9179382,198.6651154,415,786,1193,2208,1.8091604,0.4057079,0.4749499,2.8746989,0.4596358,0.7594243,0.2984416,-0.4749499,1.8507963,-0.2602302,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2163.9931641,3420.8869629,
Background,0,1332.744751,7.3983207,315.0453491,0.0068705,0.0073126,4.09e-05,0.0044108,0.0093301,3.5190334,0.0037262,0.0050374,47.2652092,47.5860176,157.2036896,158.5510712,324,577,830,2519,3.3656845,0.8328403,0.627261,2.5617285,0.6704603,0.7918493,0.5043296,-0.627261,3.0349398,-0.2336103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1814.0863037,3765.4196777,
Background,0,1386.6070557,10.4713726,295.9921875,-0.0015592,0.0016626,2.1e-06,-0.0017453,-0.001373,4.5888405,1.9e-06,1.11e-05,119.8081818,121.7257767,465.2762756,467.7098694,431,778,1168,2164,1.781491,0.4191566,0.4711081,2.7099769,0.4602014,0.7522329,0.2989196,-0.4711081,1.8527397,-0.2574258,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1892.3258057,3656.9924316,
Background,0,1319.8579102,4.1722703,317.3265381,-0.0009253,0.0012406,2e-07,-0.0016417,-0.000209,1.8168508,0.0001231,0.0002604,53.0377235,53.0817795,95.3362503,95.5739594,332,640,928,2369,2.7015624,0.6612518,0.5746095,2.7951808,0.6082233,0.7754701,0.437064,-0.5746095,2.5528016,-0.2330097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1945.4490967,3668.4494629,
Background,0,1509.5830078,13.9103022,324.3247681,0.0016907,0.0020947,1.3e-06,0.0024773,0.000904,6.0687108,1.51e-05,5.72e-05,140.9432526,144.2088013,455.0,460.6835022,344,600,857,2083,2.4716666,0.6597072,0.5527394,2.4912791,0.5885161,0.7611424,0.4170068,-0.5527394,2.4305718,-0.2309075,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2357.4277344,3040.7087402,
Background,0,1602.1933594,6.5288391,163.4054871,-0.0014556,0.0032803,-6.5e-06,-0.0043498,0.0014385,2.8742335,0.0001778,0.0012798,235.8050079,237.8885193,709.1290283,726.3515015,303,665,1011,2095,2.1503758,0.4601409,0.5181159,3.3366337,0.5173628,0.7754357,0.3490019,-0.5181159,2.0722058,-0.2520029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3713.4785156,1704.0531006,
Background,0,1412.7628174,6.0226479,65.8332214,0.0010478,0.0043986,-1.72e-05,0.0009133,0.0011822,2.6466124,0.0002742,0.000576,84.1486816,84.5681839,84.1486816,84.5681839,350,634,965,2363,2.7271292,0.6321216,0.5769103,2.7571428,0.5915697,0.7951834,0.4200721,-0.5769103,2.4487047,-0.265012,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3863.0319824,788.7825928,
Background,0,1451.1602783,2.3184562,54.723423,0.0005123,0.0007072,0.0,0.0007956,0.000229,1.0075946,4.42e-05,0.0003036,58.6941223,59.349575,238.3652649,238.8065796,343,733,1098,2707,2.6930423,0.5982747,0.5738372,3.2011662,0.5943404,0.7878342,0.4228646,-0.5738372,2.4653916,-0.2452957,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3686.9555664,1122.7648926,
Background,0,1461.8570557,3.8744283,353.4654846,0.0017566,0.0018065,2.9e-06,0.0018617,0.0016516,1.7305878,1.48e-05,7.83e-05,197.2941895,198.0107269,395.4566956,396.2444153,444,788,1210,2587,2.282995,0.5281528,0.5330371,2.7252252,0.5322286,0.7849791,0.3626547,-0.5330371,2.1380165,-0.2715573,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3793.5625,1529.9023438,
Background,0,1388.6026611,5.222136,38.0537605,-0.0014694,0.0021513,-3e-07,-0.0011196,-0.0018192,2.2034941,0.0004007,0.0009934,95.4620361,95.6509247,95.4620361,95.6509247,418,729,1195,2698,2.7009602,0.5579893,0.574555,2.8588517,0.5570336,0.8252969,0.3860776,-0.574555,2.2577405,-0.309429,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3389.9831543,177.1016693,
Background,0,1397.7053223,10.5292997,326.7058411,0.0011861,0.0019884,-1.1e-06,0.0027221,-0.0003499,4.6106009,0.0001956,0.001047,17.6918068,17.6899948,313.4533386,315.0142212,320,650,912,2544,2.9138463,0.7263664,0.5929868,2.8499999,0.6414642,0.7705337,0.4722222,-0.5929868,2.7894738,-0.2109501,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3575.8574219,578.9369507,
Background,0,1430.3944092,8.7050018,164.0635376,0.0018358,0.004085,-9.9e-06,-0.0015734,0.0052449,3.7634103,0.0008233,0.0036626,132.966156,133.6164246,218.2200775,221.3897247,285,596,802,2368,2.9731543,0.7762467,0.5978407,2.8140352,0.6612703,0.7583761,0.4940063,-0.5978407,2.9526184,-0.1850854,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3195.0180664,158.0696106,
Background,0,1409.8011475,12.9380693,62.6693726,-0.0006906,0.0007019,5e-07,-0.0006883,-0.0006928,5.624835,0.0003772,0.00055,46.0,46.2870216,364.4955444,368.9907532,409,730,1130,2608,2.5726027,0.5845132,0.5626124,2.7628362,0.5666707,0.7976972,0.3953986,-0.5626124,2.3079646,-0.275672,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3641.8720703,319.677948,
Background,0,1430.7423096,13.4756689,296.4118042,-0.005069,0.007589,-6.2e-06,-0.0027498,-0.0073882,6.1156158,0.0018877,0.0031392,133.4166412,135.4200134,495.5411072,500.2391052,267,576,806,2342,3.0659723,0.741814,0.6052091,3.0187266,0.6558015,0.7744828,0.4879288,-0.6052091,2.9057071,-0.206278,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3507.7436523,499.5087585,
Background,0,1347.9102783,2.2268515,292.802124,0.0032703,0.0040077,5.3e-06,0.0009981,0.0055424,1.1726527,0.0007684,0.001107,45.0,45.0882149,45.0,45.0882149,254,540,660,2759,4.1092591,1.0898235,0.672628,2.5984251,0.7607499,0.7663239,0.6139222,-0.672628,4.1803031,-0.1268499,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4435.9414062,109.0366898,
Background,0,1428.8023682,20.2441463,317.5215759,0.0009459,0.0056035,-2.96e-05,0.0006866,0.0012051,9.0402279,0.0012268,0.0056772,188.5656433,191.0757904,223.8079529,231.1616821,350,579,929,1870,2.2297063,0.4880705,0.527154,2.6542857,0.5031417,0.8039275,0.3361915,-0.527154,2.012917,-0.3022453,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3608.0002441,162.9754639,
Background,0,1453.8892822,2.8309009,329.6307373,0.0035666,0.0039122,1.01e-05,0.0019804,0.0051529,1.5108742,0.0013312,0.0073318,202.8299713,206.0143433,285.7271423,291.9843445,341,598,907,2229,2.7274249,0.646202,0.5769367,2.6598241,0.5930369,0.7937945,0.4215561,-0.5769367,2.4575524,-0.2654639,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3419.5234375,204.7486267,
Background,0,1362.6998291,1.381297,325.3426208,0.0003133,0.0013446,-1.6e-06,-6.49e-05,0.0006916,0.6349368,2.32e-05,0.0012901,94.0,94.1018295,94.0,94.1018295,420,716,1005,2467,2.4455307,0.6834331,0.55011,2.3928571,0.5925737,0.7530839,0.4210829,-0.55011,2.4547265,-0.2221368,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3988.2426758,49.2442894,
Background,0,1480.0141602,16.1385155,285.7686768,-0.001591,0.0023965,-7e-07,-0.003245,6.3e-05,7.1120486,0.0003289,0.0010689,168.1219788,172.3977814,542.9180298,551.8014526,357,649,911,2216,2.4144838,0.651783,0.5469459,2.5518208,0.5888443,0.7517746,0.4173329,-0.5469459,2.4324918,-0.2177889,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3213.1020508,834.4752808,
Background,0,1346.2115479,5.4277368,101.3260574,-0.0037263,0.0045725,6.9e-06,-0.0011963,-0.0062564,2.3908751,0.0008599,0.0017052,9.0,9.0177832,9.0,9.0177832,442,874,1248,2606,1.9816934,0.5007375,0.4977011,2.8235295,0.5210572,0.738154,0.3523612,-0.4977011,2.088141,-0.222619,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4486.0283203,14.8660688,
Background,0,1373.1328125,2.4173806,113.4787369,0.0004131,0.0007591,-2e-07,0.0010497,-0.0002235,1.047395,0.0001295,0.0001792,11.3137083,11.3146849,38.0,37.9949913,362,629,912,2372,2.7710652,0.711501,0.5808064,2.5193369,0.6154644,0.7777463,0.4445798,-0.5808064,2.6008773,-0.2400339,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4469.6010742,482.6437683,
Background,0,1380.0688477,11.1276712,17.3244457,0.0025288,0.0027017,5.5e-06,0.0021806,0.002877,4.8419428,0.0001647,0.0010877,84.0773468,84.5939102,84.0773468,84.5939102,309,580,817,2414,3.1620691,0.7985799,0.6125584,2.6440129,0.6615112,0.779563,0.4942742,-0.6125584,2.9547124,-0.2178309,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4093.7666016,275.5449219,
Background,0,1442.9570312,14.8000526,51.7196083,0.0021711,0.0029276,9e-07,0.0033694,0.0009728,6.5060272,0.001209,0.0015332,157.5626831,160.4768524,371.4646606,378.2325134,339,670,959,2522,2.764179,0.681402,0.5802005,2.8289084,0.6196995,0.7727055,0.4490089,-0.5802005,2.6298227,-0.224031,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3386.1914062,290.6888428,
Background,0,1381.8380127,11.7503653,293.9287109,-0.0025096,0.0028296,4.6e-06,-0.0020185,-0.0030008,5.0885201,6.35e-05,0.0002434,290.7593384,292.8559875,401.1009827,402.1366272,473,771,1190,2365,2.0674448,0.4929932,0.5082908,2.5158563,0.4967759,0.779414,0.3305204,-0.5082908,1.9873949,-0.281586,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3930.8852539,626.1988525,
Background,0,1479.3024902,0.9401202,93.1856995,0.0028142,0.0028687,7.6e-06,0.0025775,0.0030508,0.7381484,0.0003929,0.0009507,268.9107666,271.7104492,610.5800781,612.8187256,436,727,1154,2402,2.3039889,0.5151065,0.5353148,2.6467891,0.519515,0.8010073,0.3509561,-0.5353148,2.0814557,-0.2955017,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3204.5283203,662.0891113,
Background,0,1430.2907715,11.8457184,113.0337219,-0.0010688,0.0014795,1e-07,-0.001751,-0.0003866,5.1529331,2.16e-05,0.0001188,80.0,80.3003769,144.0,145.3059387,431,753,1118,2587,2.435591,0.6056733,0.5491018,2.5939674,0.5677918,0.7756721,0.3964912,-0.5491018,2.3139534,-0.2534722,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2814.8771973,1118.2132568,
Background,0,1437.6965332,5.0610199,285.8067017,-0.0007644,0.002148,-3.4e-06,0.0010428,-0.0025717,2.2767143,0.0002917,0.0007091,68.0,68.5088348,68.0,68.5088348,476,821,1328,2769,2.3727162,0.5025809,0.5426184,2.789916,0.5203594,0.8117453,0.3517208,-0.5426184,2.0850904,-0.3030484,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3373.3503418,767.6099243,
Background,0,1501.4542236,15.5959444,256.5162964,-0.0016132,0.0058431,-2.89e-05,-0.0017849,-0.0014415,6.9755673,0.0005095,0.0014459,212.0848846,218.216507,393.2429199,396.3014221,345,628,951,2066,2.289809,0.5375566,0.5337788,2.7565217,0.5396301,0.7789515,0.3695724,-0.5337788,2.1724501,-0.2617504,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2195.3859863,2131.6342773,
Background,0,1452.1346436,10.4681187,279.0539246,-0.0004268,0.0036731,-1.31e-05,-0.0036031,0.0027494,4.441752,0.0003911,0.0013958,179.0,180.4651337,179.0,180.4651337,341,595,857,2176,2.6571429,0.6925339,0.5705522,2.5131965,0.6061032,0.7713867,0.434883,-0.5705522,2.5390899,-0.2358236,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2572.9306641,1945.7514648,
Background,0,1459.9217529,14.9939833,226.6723938,-0.0005778,0.0006666,2e-07,-0.0003705,-0.000785,6.545846,0.000299,0.0007754,127.8162766,130.2141113,294.8101196,299.3522949,318,579,829,2236,2.8618307,0.7288645,0.5886323,2.6069183,0.6291965,0.776046,0.4590538,-0.5886323,2.6972256,-0.2293578,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2350.609375,2123.2207031,
Background,0,1416.9140625,5.7338977,284.1059265,-0.0001198,0.000692,-5e-07,-0.0006258,0.0003863,2.443639,5.1e-06,0.0001324,78.7718201,79.2216492,78.7718201,79.1974335,431,738,1151,2379,2.2235773,0.5071446,0.5264677,2.6705337,0.5161308,0.79015,0.3478754,-0.5264677,2.0668983,-0.2832648,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2533.4602051,1330.6618652,
Background,0,1497.8607178,12.7010956,222.6339569,0.0039772,0.0043363,1.28e-05,0.0029144,0.0050399,5.5910873,0.0003142,0.0009618,109.0,110.1950302,109.0,110.137085,295,553,763,2404,3.3471971,0.8599728,0.6259723,2.5864406,0.6825672,0.7782195,0.518156,-0.6259723,3.1507208,-0.2056807,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,989.4169922,2784.2006836,
Background,0,1405.5780029,19.5592117,125.0381317,-0.0001905,0.0049096,-2.4e-05,-0.0050441,0.0046632,8.597517,0.0027501,0.0115222,23.4307499,23.9297771,26.0768089,26.4544296,345,629,949,2501,2.9761527,0.6918071,0.5980831,2.7507246,0.6205047,0.7984784,0.4498551,-0.5980831,2.6354058,-0.2595296,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2607.1503906,1471.4594727,
Background,0,1475.6544189,2.6388643,247.9619293,-1.75e-05,0.0012663,-1.6e-06,-0.0008953,0.0008602,1.1515673,0.0002644,0.0003856,130.908371,131.4891052,130.908371,131.4891052,371,584,896,2471,3.2311645,0.7773172,0.617676,2.4150944,0.637347,0.8104807,0.4677755,-0.617676,2.7578125,-0.2813345,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1826.019165,1910.1793213,
Background,0,1394.0292969,9.7147589,104.6600723,0.0003871,0.0013696,-1.6e-06,-0.0003098,0.001084,4.2016149,0.0002134,0.0005578,43.737854,44.0222206,76.0,76.3182526,269,596,754,2722,3.5671141,0.9408165,0.6407474,2.802974,0.722961,0.7596017,0.566168,-0.6407474,3.6100795,-0.146161,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2821.9611816,1487.3466797,
Background,0,1546.7570801,1.9766231,274.9831238,-4.53e-05,0.0007445,-6e-07,0.0005978,-0.0006884,0.8627318,3.77e-05,0.0003143,340.1543884,343.9032898,493.3659973,498.495575,416,776,1224,2583,2.3286083,0.4990453,0.5379577,2.9423077,0.5260841,0.7987977,0.356974,-0.5379577,2.1102941,-0.2828283,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1590.5427246,2196.21875,
Background,0,1470.9669189,11.2526741,177.0990753,-0.0072566,0.0082046,3.8e-05,-0.0084622,-0.006051,5.2658544,0.0015284,0.0031154,102.1077881,103.1964035,187.2591858,188.9174194,755,1113,1266,3052,1.7421384,0.8954176,0.4655462,1.6768212,0.5851502,0.6207162,0.4136174,-0.4655462,2.4107425,-0.0942118,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1502.885498,2636.5024414,
Background,0,1477.4493408,1.7144378,21.5492611,1.19e-05,0.000511,-3e-07,0.0005219,-0.0004981,0.7504318,8.9e-06,2.85e-05,4.0,4.0002728,21.2602921,21.7101421,555,922,1297,2909,2.1550977,0.6171989,0.5186635,2.336937,0.5540999,0.7404968,0.383262,-0.5186635,2.2428682,-0.2253606,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1691.7098389,1140.7896729,
Background,0,1508.2542725,2.6156743,86.7875519,-0.0005685,0.0006912,2e-07,-0.0002478,-0.0008892,1.1468414,1.3e-06,2.91e-05,242.0330505,242.2818604,382.7231445,383.6313477,508,869,1299,2665,2.0667434,0.5135338,0.508206,2.5570867,0.5125235,0.7639158,0.3446014,-0.508206,2.051578,-0.2590362,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1513.4503174,1846.6469727,
Background,0,1513.5478516,7.3340192,134.9803619,-0.0009717,0.00149,-3e-07,-0.0014509,-0.0004925,3.1237631,5.75e-05,0.0005289,214.7044525,215.83638,464.5621643,466.5622253,479,804,1307,2722,2.3855722,0.5073503,0.5439591,2.7286012,0.5197925,0.8144097,0.3512038,-0.5439591,2.0826321,-0.3082108,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,501.3671265,2062.7304688,
Background,0,1573.963623,10.1585436,306.4222412,-0.0023947,0.002687,4.2e-06,-0.0021205,-0.002669,4.380733,7.82e-05,0.0013096,469.5466003,475.9979858,737.1526489,743.928833,420,744,1127,2421,2.2540324,0.5361286,0.5298578,2.6833334,0.5344385,0.7777422,0.3647125,-0.5298578,2.148181,-0.2639559,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,669.182312,1944.9074707,
Background,0,1489.5510254,4.8899527,121.5460739,0.0007194,0.0007922,4e-07,0.0007196,0.0007192,2.1355779,1.79e-05,3.86e-05,211.1231842,212.0802155,362.1670837,362.6489563,509,929,1412,2776,1.9881593,0.4588576,0.4985155,2.7740667,0.4913095,0.7685201,0.3256924,-0.4985155,1.9660057,-0.2636463,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,460.8513794,2088.6972656,
Background,0,1522.9465332,7.3946462,342.1954956,-0.00088,0.0011506,2e-07,-0.0009002,-0.0008597,3.2065969,3.1e-06,2.03e-05,231.0887299,232.3106842,681.4873657,684.1497803,450,760,1235,2584,2.4000001,0.5094411,0.5454546,2.7444444,0.5220106,0.8145987,0.3532338,-0.5454546,2.0923078,-0.3074434,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1224.2564697,1336.03479,
